"ITAG"	"GO"
"Solyc03g007530.2.1"	"0015431,0016021,0016887,0017111,0055085,0055114,0042626,0006200,0032440,0005774,0005524"
"Solyc03g007540.2.1"	"0009507"
"Solyc03g007560.2.1"	"0003723,0005488,0005515,0005622,0006396"
"Solyc03g007570.2.1"	"0005515,0016023,0005886"
"Solyc03g007580.1.1"	"0005886"
"Solyc03g007590.2.1"	"0009536"
"Solyc03g007600.2.1"	"0009793"
"Solyc03g007610.2.1"	"0006457,0031072,0030176,0016023,0005886,0005739,0051082"
"Solyc03g007620.2.1"	"0009536"
"Solyc03g007640.1.1"	"0045449,0009739,0042742,0007263,0010200,0005515,0003700,0045892,0005667,0043565"
"Solyc03g007650.1.1"	"0006457,0051082,0006950,0031072"
"Solyc03g007660.2.1"	"0005743,0008137,0009853,0005747,0009507,0006120,0006744,0006814,0015992"
"Solyc03g007670.2.1"	"0005488,0005515"
"Solyc03g007680.2.1"	"0005515,0005801,0006810,0017112,0006888"
"Solyc03g007690.1.1"	"0008559,0016020,0016887,0017111,0042626,0006200,0005524,0006810"
"Solyc03g007710.2.1"	"0044464"
"Solyc03g007720.2.1"	"0005886"
"Solyc03g007730.1.1"	"0008152,0016829,0034768,0050551,0000287"
"Solyc03g007740.2.1"	"0005783,0005789,0005886"
"Solyc03g007750.2.1"	"0005515"
"Solyc03g007760.2.1"	"0005524,0017111,0008568,0048235"
"Solyc03g007770.2.1"	"0005215,0016021,0005739,0006873,0005886,0055085"
"Solyc03g007790.2.1"	"0004674,0005529,0006468,0048544,0005515,0005524,0008384,0008385,0009069,0004713"
"Solyc03g007800.2.1"	"0042752,0005634"
"Solyc03g007810.2.1"	"0003824,0006096,0006633,0048316,0030955,0005739,0004743,0000287,0016310,0009570,0046686,0006094,0006144,0015976"
"Solyc03g007830.2.1"	"0010287,0009941,0009535"
"Solyc03g007840.1.1"	"0004519,0034046,0005488"
"Solyc03g007850.1.1"	"0003723,0005488,0005622,0006396"
"Solyc03g007860.1.1"	"0004672,0009535"
"Solyc03g007870.2.1"	"0030001,0046872"
"Solyc03g007890.2.1"	"0005524,0006950,0042623,0006457,0005886,0005618,0046685,0051082,0005829,0009408,0009816"
"Solyc03g007900.2.1"	"0016603,0017186,0005515"
"Solyc03g007910.1.1"	"0004674,0005515,0006468,0005886,0046777,0009069,0005524,0004713"
"Solyc03g007920.2.1"	"0016603,0017186"
"Solyc03g007940.2.1"	"0005975,0012505,0004650,0007047,0005982,0005985"
"Solyc03g007950.2.1"	"0005975,0012505,0016021,0004650,0005618,0007047,0005982,0005985"
"Solyc03g007960.2.1"	"0010291,0055114,0006633,0016491,0005506,0016787,0016021"
"Solyc03g007970.1.1"	"0005737,0008152,0009058,0008360,0051301,0009252,0005524,0008763,0006541"
"Solyc03g007980.1.1"	"0000918,0030899,0042803,0006200,0010020,0009507"
"Solyc03g008000.1.1"	"0005515"
"Solyc03g013040.1.1"	"0006952,0009987,0000166"
"Solyc03g013060.1.1"	"0006952"
"Solyc03g013080.1.1"	"0012505,0045087,0006915,0031224,0005524,0007165,0017111,0004888"
"Solyc03g013100.1.1"	"0003824,0004721,0006950,0044464,0009620,0006470"
"Solyc03g013110.1.1"	"0006952,0009987,0000166"
"Solyc03g013130.1.1"	"0044238,0004672,0044260,0046872,0003677,0046983,0000166"
"Solyc03g013140.1.1"	"0003824"
"Solyc03g013160.2.1"	"0005302,0015186,0015188,0015171,0005774,0006865"
"Solyc03g013220.1.1"	"0003964,0006278,0003723,0006397,0009507,0005739"
"Solyc03g013240.2.1"	"0007623,0009536"
"Solyc03g013260.1.1"	"0005488,0050896"
"Solyc03g013310.2.1"	"0006470,0016311,0016314,0007425,0008138,0009888,0008360,0007155,0046621,0040015,0004726,0042052,0007436,0008283,0046856,0007552,0045786,0019915,0003779,0035335,0007015,0030308,0006915,0042594,0009555,0006914,0046627,0004722,0050773,0006570,0008287"
"Solyc03g013340.2.1"	"0015115,0015250,0016020,0015708,0048226,0016021"
"Solyc03g013350.1.1"	"0005488,0005622"
"Solyc03g013360.1.1"	"0006508,0008270,0003676"
"Solyc03g013370.1.1"	"0008535,0017004,0016023,0016020,0005739"
"Solyc03g013380.1.1"	"0008535,0017004,0015886,0015232,0016020,0005739"
"Solyc03g013390.1.1"	"0016020,0006123,0016021,0005739,0004129,0015992,0045277"
"Solyc03g013440.2.1"	"0015171,0005774,0006865"
"Solyc03g013450.1.1"	"0006355,0042538,0005783,0005634"
"Solyc03g013460.1.1"	"0016020,0006123,0016021,0005739,0004129,0015992,0045277"
"Solyc03g013470.1.1"	"0006260,0000166,0003677,0003887,0008408,0042575"
"Solyc03g013480.1.1"	"0009507,0005524"
"Solyc03g013490.1.1"	"0009509,0009532,0009507,0000166"
"Solyc03g013500.1.1"	"0030077,0009772,0009635,0045156,0005506,0009523,0006810,0016021,0009535,0006118"
"Solyc03g013600.1.1"	"0055114,0048038,0008137,0016021,0009535,0006120,0006744,0006814,0015992"
"Solyc03g013610.1.1"	"0015934,0003735,0006412,0042254"
"Solyc03g013620.1.1"	"0055114,0048038,0008137,0016021,0009535,0006120,0006744,0006814,0015992"
"Solyc03g013630.2.1"	"0016757,0047262,0016051,0005982,0005985,0009117"
"Solyc03g019630.1.1"	"0006457,0031072,0051082,0006950"
"Solyc03g019640.1.1"	"0006457,0031072,0051082"
"Solyc03g019650.2.1"	"0005739,0016020"
"Solyc03g019660.2.1"	"0009543"
"Solyc03g019670.2.1"	"0016788,0034480"
"Solyc03g019680.2.1"	"0008152,0003824,0005739,0009507,0005515"
"Solyc03g019690.1.1"	"0004866,0004867,0015066,0005773"
"Solyc03g019700.1.1"	"0031225,0012505,0016023"
"Solyc03g019710.2.1"	"0005634,0046982,0003700,0043565,0006355,0005667,0045449"
"Solyc03g019720.2.1"	"0004089,0008415,0016740,0009853,0005774,0005747,0009507,0009651,0006730,0006807"
"Solyc03g019730.2.1"	"0003824,0008152,0019948,0005488,0016925"
"Solyc03g019750.2.1"	"0016760,0030054,0005794,0009506,0005618,0030244,0008466,0005576,0007047"
"Solyc03g019760.2.1"	"0008559,0016020,0016887,0017111,0009897,0015416,0006200,0080051,0005524,0015245,0015716,0015748"
"Solyc03g019770.2.1"	"0035091,0005773"
"Solyc03g019780.2.1"	"0005840,0015935,0043236,0006412,0009651,0003735,0022627,0009507,0042256,0005634,0005886"
"Solyc03g019790.2.1"	"0004557,0005975,0008152,0008456,0009965,0009505,0043169,0009911,0001575,0006012,0046486"
"Solyc03g019800.2.1"	"0003677,0009536,0005515"
"Solyc03g019810.2.1"	"0008287,0004722,0006470,0009536"
"Solyc03g019820.2.1"	"0015250,0016020,0016021,0009705,0042807,0055085,0000326,0006914,0006833"
"Solyc03g019830.2.1"	"0004674,0005515,0006468,0016020,0005524,0004713,0009069"
"Solyc03g019850.2.1"	"0004708,0005515,0006468,0009864,0004674,0000165,0009866,0005524,0009814,0009069,0004713"
"Solyc03g019870.2.1"	"0005515,0010012,0016709,0020037,0004497,0009055,0019825,0006118,0055114"
"Solyc03g019880.2.1"	"0006259,0008026,0000166,0010287,0016020"
"Solyc03g019890.2.1"	"0005515,0005529,0005975,0009505,0043169,0016023,0004565,0080167,0006012,0006027,0006687,0009341,0046486"
"Solyc03g019900.2.1"	"0016787,0017018,0006470,0009910,0004674,0046872,0006355,0043565,0004722,0046983,0003700,0000159,0005737,0009793,0009069,0016310,0005667,0045449"
"Solyc03g019920.1.1"	"0009863,0009814"
"Solyc03g019940.2.1"	"0003676,0004816,0005737,0042802,0006421,0005739,0006422,0048481,0005524,0004815,0009507,0006522,0006531"
"Solyc03g019950.2.1"	"0009536"
"Solyc03g019980.1.1"	"0005515,0006468,0019199,0005886,0004674,0005524,0004713,0009069"
"Solyc03g019990.1.1"	"0005488"
"Solyc03g020000.2.1"	"0031425,0009507,0005488"
"Solyc03g020010.1.1"	"0004866,0004867,0015066,0010951"
"Solyc03g020020.2.1"	"0003964,0006278,0003723"
"Solyc03g020030.2.1"	"0004867"
"Solyc03g020040.2.1"	"0004867"
"Solyc03g020050.2.1"	"0004867,0010466"
"Solyc03g020060.2.1"	"0004867"
"Solyc03g020070.2.1"	"0004867"
"Solyc03g020080.2.1"	"0004867"
"Solyc03g020090.1.1"	"0009507,0005524,0009570,0017111,0009575"
"Solyc03g025170.1.1"	"0003700,0005737,0005634,0006355"
"Solyc03g025190.2.1"	"0015299,0015559,0016020,0009555,0015238,0006855,0009812,0005774,0015297,0009901"
"Solyc03g025200.2.1"	"0005215,0016020,0009555,0015238,0006855,0009812,0005774,0015297,0009901"
"Solyc03g025210.2.1"	"0015299,0016020,0006855,0015238,0015297"
"Solyc03g025220.2.1"	"0015299,0016020,0009555,0009812,0005774,0015297,0009901,0006855,0015238"
"Solyc03g025230.2.1"	"0005215,0016020,0009555,0015238,0006855,0009812,0005774,0015297,0009901"
"Solyc03g025240.1.1"	"0015299,0016020,0009555,0015238,0006855,0009812,0005774,0015297,0009901"
"Solyc03g025250.2.1"	"0015299,0015559,0016020,0009555,0015238,0006855,0009812,0005774,0015297,0009901"
"Solyc03g025260.1.1"	"0005634,0008270,0003676"
"Solyc03g025270.2.1"	"0008033,0030515,0005730,0005515,0001510,0006364,0016020,0008168"
"Solyc03g025280.2.1"	"0000166,0003676,0005515,0006396,0003723,0005739"
"Solyc03g025310.2.1"	"0015031,0016021,0009977,0009306,0045038,0009535,0005886"
"Solyc03g025320.2.1"	"0016740,0016747,0005737,0008415,0009793,0010143,0048730,0051179,0010090,0047672,0042967"
"Solyc03g025340.1.1"	"0005515"
"Solyc03g025350.2.1"	"0016021,0015105,0015137,0015746,0055085,0015700"
"Solyc03g025360.2.1"	"0006468,0016301,0009793,0010103,0004674,0009069,0005524,0004713"
"Solyc03g025370.2.1"	"0008152,0046983,0055114,0016630,0005488,0015995,0019685"
"Solyc03g025380.2.1"	"0005515,0055114,0006979,0016023,0020037,0004601,0006804"
"Solyc03g025390.2.1"	"0004745,0008152,0046983,0055114,0016630,0005488,0015995,0019685"
"Solyc03g025400.2.1"	"0004745,0008152,0046983,0055114,0016491,0005488"
"Solyc03g025410.2.1"	"0008152,0046983,0055114,0005488,0016630,0009706,0005739,0015995,0019685"
"Solyc03g025420.2.1"	"0004842,0005515,0006511,0009825,0046777,0004674,0046827,0009965,0016874,0009733,0009729,0009742,0005886,0009069"
"Solyc03g025430.1.1"	"0005773,0005886,0005783"
"Solyc03g025440.2.1"	"0003676,0005622,0008270"
"Solyc03g025450.2.1"	"0000151,0006468,0005886,0004674,0005524,0004842,0016567,0006950,0004713,0009069"
"Solyc03g025470.2.1"	"0007018,0009536,0003777,0005524,0005874"
"Solyc03g025490.2.1"	"0016491,0045544,0055114,0048767,0009686"
"Solyc03g025500.2.1"	"0004656,0055114,0016491,0005506,0031418"
"Solyc03g025510.2.1"	"0005516,0006629,0016042,0004091,0016023,0006950,0004806,0046486"
"Solyc03g025520.2.1"	"0003723,0003735,0005840,0006412,0042254"
"Solyc03g025530.2.1"	"0009535,0005739,0009941"
"Solyc03g025540.2.1"	"0005515,0016787,0006379,0006378,0003677,0035194,0009793,0005847"
"Solyc03g025550.2.1"	"0016021,0042500,0005768,0004190"
"Solyc03g025560.2.1"	"0016765,0045547,0020037,0004497,0009055,0055114,0008834,0006118,0016114"
"Solyc03g025570.2.1"	"0005515,0005634,0006350,0003899,0006351,0005665,0003677,0016023,0000418,0005730,0006144,0006206"
"Solyc03g025580.1.1"	"0004091,0009505"
"Solyc03g025590.2.1"	"0022626,0008240,0004252,0005774,0006508,0005739"
"Solyc03g025600.2.1"	"0004091,0009505"
"Solyc03g025610.1.1"	"0006508,0022626,0008240,0004252,0005774,0005739"
"Solyc03g025620.2.1"	"0022626,0008240,0004252,0005774,0006508,0005739"
"Solyc03g025630.2.1"	"0022626,0008240,0005774,0006508,0005739"
"Solyc03g025640.1.1"	"0019825,0020037,0055114,0016491,0044464,0009055,0006118"
"Solyc03g025650.1.1"	"0004338,0005975,0004553,0016023,0043169"
"Solyc03g025690.2.1"	"0005739,0006457,0031072,0051082"
"Solyc03g025700.1.1"	"0004519,0008116,0016310,0004672,0031425,0016776,0031426,0009117,0019201,0009536,0042803"
"Solyc03g025710.2.1"	"0008152,0005529,0008080,0006468,0005524,0004674,0009536,0042967,0009069"
"Solyc03g025720.2.1"	"0004467,0008152,0016208,0046686,0009507,0048046,0008756,0006744"
"Solyc03g025730.2.1"	"0005200,0005874,0043234,0005618,0005730,0009651,0045298,0051258,0006184,0007018,0005515,0003924,0046686,0005737,0005525,0005886"
"Solyc03g025740.2.1"	"0008270,0003676"
"Solyc03g025750.2.1"	"0005622,0051015,0003779,0008270,0003676"
"Solyc03g025790.2.1"	"0005507,0005515,0030001,0006825"
"Solyc03g025800.2.1"	"0030001,0016023,0046872"
"Solyc03g025810.2.1"	"0006950,0009628,0042221"
"Solyc03g025830.2.1"	"0043231,0044444"
"Solyc03g025840.2.1"	"0000293,0016021,0008805,0016023,0005773,0009507"
"Solyc03g025850.2.1"	"0003677,0048032,0005886"
"Solyc03g025860.2.1"	"0005484,0006810,0016021,0005783,0005794,0016192,0005886"
"Solyc03g025870.2.1"	"0003677,0003700,0005515,0045449,0005634"
"Solyc03g025880.2.1"	"0042802,0042826,0016020,0016787,0005515,0009536"
"Solyc03g025890.1.1"	"0006298,0032137,0032357,0005515,0005524,0003684,0016020,0030983"
"Solyc03g025900.2.1"	"0003824,0006281,0004518,0043229,0003677"
"Solyc03g025910.2.1"	"0009853,0005747"
"Solyc03g025950.2.1"	"0008083,0020037,0022900,0030308,0032440,0005496,0009535,0005783,0005634,0005886"
"Solyc03g025970.2.1"	"0003677,0005634"
"Solyc03g025980.2.1"	"0043666,0080163,0004864,0005634,0009966"
"Solyc03g025990.1.1"	"0005975,0016853,0005529"
"Solyc03g026010.1.1"	"0044464"
"Solyc03g026020.2.1"	"0003677,0005634,0009987,0050896,0003700,0043565,0005667,0045449"
"Solyc03g026030.1.1"	"0016023,0032259,0008168"
"Solyc03g026040.2.1"	"0004675,0005515,0006468,0009554,0004674,0004872,0009556,0016491,0010234,0016787,0016020,0009069,0007165,0005524,0004713"
"Solyc03g026050.2.1"	"0008429,0005737"
"Solyc03g026060.2.1"	"0008270,0008381,0016567,0004842,0006508,0005515"
"Solyc03g026070.2.1"	"0006355,0043565,0045449,0043481,0048765,0003700,0005515,0005667"
"Solyc03g026080.2.1"	"0004252,0016021,0005794,0006508"
"Solyc03g026090.2.1"	"0005319,0005516,0006869,0044464,0008289"
"Solyc03g026100.1.1"	"0003824,0008251,0016787,0046982,0008270"
"Solyc03g026110.2.1"	"0005516,0005515"
"Solyc03g026120.2.1"	"0005794,0032259,0008168"
"Solyc03g026130.2.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc03g026140.2.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc03g026150.2.1"	"0004842,0008270,0005515"
"Solyc03g026170.2.1"	"0005515"
"Solyc03g026190.2.1"	"0009790,0003712,0009536,0048481,0005667,0045449"
"Solyc03g026200.2.1"	"0005739,0010190,0009507"
"Solyc03g026210.2.1"	"0005737,0008152,0055114,0009089,0004672,0008839,0009570,0019684,0042803,0070402"
"Solyc03g026220.2.1"	"0005515,0006915,0005739"
"Solyc03g026230.1.1"	"0015559,0016020,0006855,0015238,0015297"
"Solyc03g026240.2.1"	"0000166,0003676,0005515,0008380,0016607,0009536,0005739"
"Solyc03g026250.1.1"	"0006355,0044249,0044238,0031323,0034641,0000156,0000160,0003677,0045449"
"Solyc03g026270.1.1"	"0003677,0006355,0016563,0003700,0005667,0045449"
"Solyc03g026280.2.1"	"0003677,0006355,0016563,0003700,0005667,0045449"
"Solyc03g026290.2.1"	"0005515,0016788,0012505,0016020,0016023"
"Solyc03g026300.2.1"	"0005515,0016788,0016023,0016020"
"Solyc03g026310.2.1"	"0016021,0016887,0017111,0046982,0006810,0042626,0009941,0005524,0055085"
"Solyc03g026320.2.1"	"0008559,0016021,0006200,0009941,0005524,0006855"
"Solyc03g026330.2.1"	"0009507"
"Solyc03g026340.2.1"	"0004697,0006468,0046777,0005524,0004674,0009069,0004713"
"Solyc03g026350.2.1"	"0008270,0003676,0016740,0005515"
"Solyc03g026360.1.1"	"0016998,0012505"
"Solyc03g026370.1.1"	"0016998,0012505"
"Solyc03g031420.1.1"	"0030170,0008152,0003824"
"Solyc03g031430.1.1"	"0006807,0048554,0016023,0016151"
"Solyc03g031440.2.1"	"0042802,0050625,0055114,0005774,0009733,0045892,0010181,0005886,0006118"
"Solyc03g031450.2.1"	"0005634,0045449,0030528"
"Solyc03g031460.1.1"	"0016020,0005739,0005488"
"Solyc03g031470.2.1"	"0004090,0008152,0044237,0055114,0050662,0033729"
"Solyc03g031500.1.1"	"0008191"
"Solyc03g031530.2.1"	"0005515,0016021"
"Solyc03g031540.1.1"	"0006468,0005886,0005515,0004674,0005524,0004713,0009069"
"Solyc03g031550.1.1"	"0004674,0000166,0009069,0016310"
"Solyc03g031560.2.1"	"0016410,0016740,0008780,0009245,0005739,0015940,0042967"
"Solyc03g031570.2.1"	"0005886,0016021"
"Solyc03g031590.2.1"	"0016021,0006873,0005886,0055085"
"Solyc03g031600.2.1"	"0016021,0005778"
"Solyc03g031620.2.1"	"0008152,0009973,0045454,0055114,0033741,0019344,0009507,0004604,0019379"
"Solyc03g031630.2.1"	"0005509"
"Solyc03g031650.2.1"	"0008017,0004872,0006914,0007165,0045298"
"Solyc03g031670.2.1"	"0004683,0005509,0006468,0005886,0005524,0019903,0009507,0009069"
"Solyc03g031680.2.1"	"0016023,0046658"
"Solyc03g031690.2.1"	"0005515,0006350,0003899,0006351,0005665,0016023,0009536,0005730,0006144,0006206"
"Solyc03g031700.2.1"	"0005515,0016226,0005746,0003899,0006879,0010114,0006355,0006352,0016987,0009507,2000030,0009637,0003677,0042626,0003700,0017004,0005524,0005730,0006144,0006206,0006810,0005667,0045449"
"Solyc03g031710.1.1"	"0003677"
"Solyc03g031720.2.1"	"0000166,0003676,0005515,0010193,0003723"
"Solyc03g031730.2.1"	"0004338,0005975,0047782,0043169,0016023,0009809,0009805,0009811"
"Solyc03g031740.1.1"	"0008524,0016020,0016021,0007276,0009749,0015120,0009744,0015713,0015760,0035436,0005315,0010109,0009553,0009536,0005774,0034389,0010152,0007033,0071917,0009643,0015152,0080167,0009624,0015297,0009790,0015714,0006817"
"Solyc03g031750.1.1"	"0005215,0005515,0000813,0006810"
"Solyc03g031760.2.1"	"0043565,0030528,0006457,0010090,0006355,0003700,0048825,0051082,0016272,0045449,0005667"
"Solyc03g031770.2.1"	"0005737,0016324,0005515,0031225,0007165,0005634,0009860,0009416"
"Solyc03g031790.1.1"	"0015157,0016023,0005783,0009507,0005886,0015772"
"Solyc03g031800.2.1"	"0005975,0016762,0016798,0048046,0004553,0012505,0016023,0005618,0006073"
"Solyc03g031810.2.1"	"0003743,0005515,0006412,0006413,0005840,0006446"
"Solyc03g031820.2.1"	"0005634,0017005,0006281,0005515"
"Solyc03g031830.1.1"	"0008270,0005516"
"Solyc03g031840.2.1"	"0005576,0009664,0009831,0009828,0009826,0016020"
"Solyc03g031860.2.1"	"0009058,0016765,0016767,0046905,0016117,0009507,0006694,0016102"
"Solyc03g031870.1.1"	"0008152,0015645,0018858,0019761,0018874"
"Solyc03g031880.2.1"	"0008131,0046592,0055114,0005777,0006598,0032259,0008168"
"Solyc03g031900.1.1"	"0005488"
"Solyc03g031910.2.1"	"0005488"
"Solyc03g031920.2.1"	"0015198,0055085,0006857,0005886"
"Solyc03g031940.2.1"	"0008152,0015645,0018858,0005777,0008756,0006744"
"Solyc03g031950.1.1"	"0016023"
"Solyc03g031970.2.1"	"0003700,0005634,0006355,0046983,0009536,0009908,0003677,0009734,0005667,0045449"
"Solyc03g031980.2.1"	"0005488,0006468,0043231,0044444,0004674,0005524,0004713,0009069"
"Solyc03g031990.2.1"	"0009672,0016021,0055085"
"Solyc03g032000.2.1"	"0004791,0005737,0055114,0005829,0048316,0016049,0045454,0009941,0042964,0050660,0005759,0009846,0046686,0019430,0006118,0006206"
"Solyc03g032010.2.1"	"0042282,0055114,0005789,0050661,0008299,0016021,0015936,0004420,0006694"
"Solyc03g032020.2.1"	"0042282,0055114,0005789,0050661,0008299,0016021,0015936,0004420,0006694"
"Solyc03g032030.2.1"	"0005315,0016020,0005488,0005743,0055085,0016021"
"Solyc03g032040.2.1"	"0015519,0016020,0016021,0016491,0005351,0008643,0055085"
"Solyc03g032050.2.1"	"0005525,0007264"
"Solyc03g032060.1.1"	"0008270,0010200,0005515"
"Solyc03g032070.2.1"	"0005524,0017111,0043140,0005730,0003678,0009507,0005657"
"Solyc03g032080.2.1"	"0009672,0016021,0016023,0009926,0055085,0006812"
"Solyc03g032090.1.1"	"0015187,0016021,0006865,0015171"
"Solyc03g032120.2.1"	"0016740,0005524,0017111,0005739,0019204"
"Solyc03g032130.2.1"	"0005634,0000785,0003700,0003677,0006333,0003682,0030527,0005667,0045449,0005515"
"Solyc03g032140.2.1"	"0000166,0003676,0003729,0017025"
"Solyc03g032150.2.1"	"0004674,0005515,0006468,0004715,0005524,0009536,0009069"
"Solyc03g032160.2.1"	"0019900,0005515,0003684,0006289,0043161"
"Solyc03g032180.2.1"	"0006396,0003723,0016779,0009507"
"Solyc03g032190.2.1"	"0004721,0005634,0016538,0051301,0000074,0000079,0019901"
"Solyc03g032210.2.1"	"0008152,0016208,0018858,0005777,0005739,0008756,0006744"
"Solyc03g032220.2.1"	"0008171,0042409,0003677,0032259,0005829,0015074,0009805,0009809,0009811"
"Solyc03g032240.2.1"	"0015385,0016021,0015299,0006812,0006885,0055085"
"Solyc03g033250.1.1"	"0009834"
"Solyc03g033260.2.1"	"0005983,0009706,0005363,0000023,0009629,0015768,0007275,0007154,0009624"
"Solyc03g033270.2.1"	"0005983,0009706,0005363,0000023,0009629,0015768,0007275,0007154,0009624"
"Solyc03g033280.1.1"	"0009834"
"Solyc03g033290.1.1"	"0009834"
"Solyc03g033300.1.1"	"0015398,0016020,0072488,0016021,0008519"
"Solyc03g033310.2.1"	"0000166,0003676,0030529,0009507"
"Solyc03g033320.2.1"	"0004656,0016491,0055114,0018401,0031418,0005506,0006525,0006560"
"Solyc03g033330.2.1"	"0005515,0008270,0031351,0009299,0009416,0010200,0009535"
"Solyc03g033340.2.1"	"0003824,0008287,0046872,0004722,0006470,0005739"
"Solyc03g033350.2.1"	"0044464"
"Solyc03g033360.1.1"	"0006508,0031225,0016023,0004190"
"Solyc03g033370.2.1"	"0005515,0016020,0005739"
"Solyc03g033380.2.1"	"0008536,0005515"
"Solyc03g033390.2.1"	"0008234,0006508"
"Solyc03g033400.2.1"	"0042802,0006886,0042147"
"Solyc03g033410.2.1"	"0043687,0016579,0005886,0016567,0006511,0005524,0004842"
"Solyc03g033420.2.1"	"0003924,0005525,0005622,0007264,0015031,0030834,0017157,0051650,0032794,0009734,0009524,0004767,0030833,0005730,0005819,0009738,0045177,0005886,0009860,0006687,0006184"
"Solyc03g033430.1.1"	"0009653,0048364,0006974,0009791,0006511,0000502,0009628,0048569,0065007,0009725,0005488,0044444,0043248"
"Solyc03g033440.1.1"	"0045261,0042777,0046933,0005739,0005524,0046961,0015991,0006119"
"Solyc03g033460.2.1"	"0005427,0055085,0015198,0016020,0006857"
"Solyc03g033470.2.1"	"0003824,0009536"
